poliza_id,anio_suscripcion,numero_renovacion,poliza_original_id,poliza_status,edad_conductor,experiencia_anos,score_crediticio,genero,estado,codigo_postal,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,ano_vehiculo,canal_venta,fecha_inicio,fecha_vencimiento,exposicion,suma_asegurada,prima_neta
166,2020,0,NA,Vigente,35,17,721,M,Jalisco,52899,Chevrolet,Equinox,SUV,2009,Agente,2020-02-24,2021-02-24,1,192346,3074.964730323733
167,2020,0,NA,Vigente,33,13,653,F,Ciudad de Mexico,08953,Toyota,Corolla,Sedan,2011,Agente,2020-01-20,2021-01-20,1,170923,3255.6380269181327
168,2020,0,NA,Vigente,18,0,613,F,Estado de Mexico,54699,Volkswagen,Jetta,Sedan,2012,Agente,2020-12-29,2021-12-29,1,196276,4107.075188191499
169,2020,0,NA,No Renovada,24,5,611,F,Coahuila,27912,Seat,Ibiza,Hatchback,2015,Agente,2020-06-13,2021-06-13,1,166685,2635.946090710042
170,2020,0,NA,Vigente,27,8,657,M,Coahuila,32691,Toyota,Corolla,Sedan,2012,Agente,2020-11-08,2021-11-08,1,204754,2467.607494561197
171,2020,0,NA,Vigente,34,16,644,M,Jalisco,47107,Seat,Ibiza,Hatchback,2006,Digital,2020-04-30,2021-04-30,1,86466,2258.7406175677556
172,2020,0,NA,Vigente,50,29,612,F,Puebla,77198,Honda,City,Sedan,2013,Banco,2020-05-21,2021-05-21,1,186417,2639.7496428134978
173,2020,0,NA,Vigente,34,16,712,M,Chihuahua,39894,Mazda,Mazda3,Sedan,2012,Agente,2020-03-02,2021-03-02,1,174154,2387.616711507133
174,2020,0,NA,Vigente,36,18,671,M,Jalisco,48194,Honda,Civic,Sedan,2012,Directo,2020-10-27,2021-10-27,1,250124,2721.0769516943346
175,2020,0,NA,No Renovada,33,13,574,M,Chihuahua,37079,Hyundai,Accent,Sedan,2012,Banco,2020-06-20,2021-06-20,1,136477,2287.7241829183245
176,2020,0,NA,Vigente,30,12,NA,F,Chihuahua,34740,Volkswagen,Jetta,Sedan,2011,Agente,2020-05-04,2021-05-04,1,186544,2420.102770152163
177,2020,0,NA,Vigente,41,20,NA,F,Coahuila,30809,Nissan,Sentra,Sedan,2015,Agente,2020-04-15,2021-04-15,1,173258,2168.419622153009
178,2020,0,NA,Vigente,31,13,667,F,Jalisco,50708,Seat,Ibiza,Hatchback,2008,Directo,2020-11-09,2021-11-09,1,98551,2294.2656619895834
179,2020,0,NA,Vigente,37,19,750,F,Coahuila,33907,Kia,Rio,Sedan,2006,Directo,2020-10-05,2021-10-05,1,77628,1932.2847155366285
180,2020,0,NA,No Renovada,38,17,648,F,Estado de Mexico,58929,Honda,City,Sedan,2014,Agente,2020-06-07,2021-06-07,1,193411,3032.978318073758
181,2020,0,NA,Vigente,33,14,697,F,Estado de Mexico,57001,Nissan,Versa,Sedan,2016,Agente,2020-03-16,2021-03-16,1,191137,3328.150290145134
182,2020,0,NA,Vigente,41,23,599,F,Jalisco,46738,Hyundai,Accent,Sedan,2009,Digital,2020-09-11,2021-09-11,1,99290,2301.637684975329
183,2020,0,NA,Vigente,26,6,616,F,Jalisco,46967,Nissan,Versa,Sedan,2015,Directo,2020-04-15,2021-04-15,1,138857,2656.321238295805
184,2020,0,NA,Vigente,45,27,624,M,Jalisco,46592,Toyota,Yaris,Hatchback,2010,Directo,2020-10-09,2021-10-09,1,132526,2174.1254753051912
185,2020,0,NA,Vigente,33,14,662,F,Estado de Mexico,54361,Chevrolet,Equinox,SUV,2010,Directo,2020-11-27,2021-11-27,1,148827,3809.3684560984484
186,2020,0,NA,Vigente,35,17,651,M,Coahuila,29125,Volkswagen,Polo,Hatchback,2017,Agente,2020-07-05,2021-07-05,1,215500,2057.741821416993
187,2020,0,NA,Vigente,32,11,608,F,Coahuila,28623,Mazda,Mazda3,Sedan,2014,Agente,2020-07-19,2021-07-19,1,175580,2391.3632337777963
188,2020,0,NA,Vigente,53,32,754,M,Jalisco,53281,Toyota,Corolla,Sedan,2011,Digital,2020-08-26,2021-08-26,1,172022,3008.8564962878095
189,2020,0,NA,Vigente,40,18,621,M,Coahuila,32243,Ford,Fiesta,Hatchback,2015,Banco,2020-04-12,2021-04-12,1,140965,1896.2941947293566
190,2020,0,NA,Vigente,30,12,540,M,Jalisco,48714,Hyundai,Accent,Sedan,2016,Agente,2020-07-09,2021-07-09,1,121660,2602.7335020055225
191,2020,0,NA,No Renovada,39,21,605,M,Coahuila,29804,Chevrolet,Equinox,SUV,2015,Agente,2020-09-06,2021-09-06,1,215900,2722.495238577349
192,2020,0,NA,Vigente,32,14,563,F,Tamaulipas,95801,Ford,Fiesta,Hatchback,2014,Agente,2020-07-01,2021-07-01,1,103924,1994.8908421900173
193,2020,0,NA,Vigente,44,23,603,M,Nuevo Leon,69588,Seat,Ibiza,Hatchback,2015,Directo,2020-11-26,2021-11-26,1,155205,2231.8810044974875
194,2020,0,NA,Vigente,37,19,643,M,Estado de Mexico,50427,Volkswagen,Polo,Hatchback,2009,Directo,2020-06-22,2021-06-22,1,116733,2521.2567647352876
195,2020,0,NA,Vigente,41,23,487,F,Coahuila,27491,Nissan,March,Hatchback,2009,Banco,2020-11-14,2021-11-14,1,89079,1779.4651929322729
196,2020,0,NA,Vigente,40,22,729,M,Coahuila,27203,Ford,Fiesta,Hatchback,2006,Agente,2020-08-09,2021-08-09,1,63079,1717.5864845610247
197,2020,0,NA,Vigente,35,17,645,M,Coahuila,27648,Hyundai,Accent,Sedan,2017,Agente,2020-01-19,2021-01-19,1,148233,2108.2772090928825
198,2020,0,NA,No Renovada,40,22,531,F,Coahuila,31973,Honda,Civic,Sedan,2014,Digital,2020-10-10,2021-10-10,1,300269,2467.0239446765113
199,2020,0,NA,Vigente,26,8,604,F,Tamaulipas,93339,Volkswagen,Jetta,Sedan,2016,Agente,2020-11-04,2021-11-04,1,199553,2454.065959854582
200,2020,0,NA,Vigente,44,26,712,F,Nuevo Leon,68075,Toyota,Corolla,Sedan,2007,Directo,2020-10-16,2021-10-16,1,132951,2398.1749688071945
201,2020,0,NA,Vigente,36,18,703,M,Estado de Mexico,52677,Chevrolet,Aveo,Sedan,2016,Directo,2020-08-02,2021-08-02,1,149693,2889.8404195311387
202,2020,0,NA,Vigente,35,16,698,F,Coahuila,31028,Volkswagen,Vento,Sedan,2013,Directo,2020-03-05,2021-03-05,1,155715,2126.334402486962
203,2020,0,NA,Vigente,38,19,676,M,Estado de Mexico,56209,Nissan,March,Hatchback,2008,Agente,2020-07-31,2021-07-31,1,106782,2490.558762161043
204,2020,0,NA,Vigente,51,32,754,M,Coahuila,32571,Toyota,Yaris,Hatchback,2013,Agente,2020-07-29,2021-07-29,1,134996,2259.74460011554
205,2020,0,NA,Vigente,44,26,672,F,Coahuila,29887,Honda,City,Sedan,2014,Directo,2020-09-27,2021-09-27,1,204128,2241.7987803707833
206,2020,0,NA,No Renovada,29,10,736,M,Coahuila,26665,Kia,Rio,Sedan,2012,Banco,2020-07-26,2021-07-26,1,86768,2151.533360434015
207,2020,0,NA,Vigente,38,19,566,F,Sonora,87649,Chevrolet,Equinox,SUV,2012,Directo,2020-10-26,2021-10-26,1,220361,2735.108963289005
208,2020,0,NA,No Renovada,32,14,663,M,Nuevo Leon,68368,Nissan,Versa,Sedan,2008,Directo,2020-07-02,2021-07-02,1,96884,2524.0653399643284
209,2020,0,NA,Vigente,44,26,660,F,Coahuila,33310,Honda,City,Sedan,2012,Digital,2020-03-29,2021-03-29,1,171417,2164.018084288708
210,2020,0,NA,Vigente,34,16,663,F,Coahuila,31269,Honda,Civic,Sedan,2013,Agente,2020-07-24,2021-07-24,1,215006,2494.2446141377395
211,2020,0,NA,Vigente,31,10,672,M,Estado de Mexico,59538,Honda,Civic,Sedan,2008,Agente,2020-04-12,2021-04-12,1,201585,3365.4385291599338
212,2020,0,NA,No Renovada,22,NA,586,F,Guanajuato,40935,Volkswagen,Polo,Hatchback,2012,Agente,2020-07-20,2021-07-20,1,147690,2579.955782897019
213,2020,0,NA,Vigente,47,26,NA,M,Ciudad de Mexico,10723,Volkswagen,Vento,Sedan,2015,Agente,2020-05-21,2021-05-21,1,149473,2889.112934150345
214,2020,0,NA,No Renovada,40,22,615,M,Baja California,23210,Kia,Rio,Sedan,2014,Agente,2020-09-21,2021-09-21,1,134772,2075.594193836821
215,2020,0,NA,Vigente,35,17,556,M,Sonora,89495,Honda,City,Sedan,2014,Agente,2020-08-22,2021-08-22,1,173579,2169.1867504908987
216,2020,0,NA,Vigente,28,9,754,M,Coahuila,30728,Nissan,Versa,Sedan,2015,Directo,2020-08-14,2021-08-14,1,159570,2349.172422114495
217,2020,0,NA,Vigente,41,23,564,M,Estado de Mexico,57957,Volkswagen,Vento,Sedan,2011,Agente,2020-09-16,2021-09-16,1,156463,2912.1858360354236
218,2020,0,NA,Vigente,24,6,596,M,Coahuila,25047,Volkswagen,Jetta,Sedan,2010,Agente,2020-08-16,2021-08-16,1,200697,3015.465836290228
219,2020,0,NA,No Renovada,37,19,618,M,Coahuila,29185,Volkswagen,Jetta,Sedan,2010,Banco,2020-09-04,2021-09-04,1,137111,2081.293103430878
220,2020,0,NA,Vigente,24,2,644,F,Jalisco,45647,Nissan,March,Hatchback,2016,Agente,2020-04-09,2021-04-09,1,185673,3116.421558587078
221,2020,0,NA,Vigente,41,23,735,M,Michoacan,60376,Hyundai,Accent,Sedan,2013,Agente,2020-08-03,2021-08-03,1,105585,2003.58374481775
222,2020,0,NA,Vigente,45,27,664,F,Tamaulipas,89389,Nissan,Versa,Sedan,2008,Agente,2020-08-07,2021-08-07,1,122646,2045.8956919254733
223,2020,0,NA,Vigente,24,6,644,F,Coahuila,30338,Toyota,Corolla,Sedan,2014,Directo,2020-03-27,2021-03-27,1,217532,3069.1602033850745
224,2020,0,NA,Vigente,33,11,744,F,Nuevo Leon,64574,Honda,Civic,Sedan,2011,Agente,2020-05-20,2021-05-20,1,204293,2855.840855341543
225,2020,0,NA,No Renovada,26,7,581,F,Tamaulipas,95490,Honda,Civic,Sedan,2012,Banco,2020-12-12,2021-12-12,1,275391,2649.98465474938
226,2020,0,NA,Vigente,42,24,NA,F,Ciudad de Mexico,07314,Volkswagen,Vento,Sedan,2015,Agente,2020-05-28,2021-05-28,1,166863,2946.3690769934856
227,2020,0,NA,Vigente,44,22,NA,F,Estado de Mexico,52678,Toyota,Corolla,Sedan,2010,Directo,2020-02-23,2021-02-23,1,226434,3139.7285822470485
228,2020,0,NA,Vigente,20,0,708,M,Coahuila,27568,Kia,Rio,Sedan,2012,Agente,2020-12-21,2021-12-21,1,95858,2671.7960931935336
229,2020,0,NA,Vigente,38,18,597,F,Baja California,21115,Nissan,Versa,Sedan,2013,Agente,2020-03-08,2021-03-08,1,125456,2052.8023250898395
230,2020,0,NA,Vigente,42,24,NA,F,Coahuila,30468,Chevrolet,Aveo,Sedan,2007,Digital,2020-04-07,2021-04-07,1,85127,1951.7212605660152
231,2020,0,NA,Vigente,34,16,600,F,Guanajuato,39331,Toyota,Yaris,Hatchback,2011,Banco,2020-06-13,2021-06-13,1,167469,2149.68218703214
232,2020,0,NA,No Renovada,18,0,666,M,Coahuila,33165,Volkswagen,Jetta,Sedan,2011,Digital,2020-08-20,2021-08-20,1,150706,2854.2422628679406
233,2020,0,NA,Vigente,40,19,502,F,Baja California,29811,Volkswagen,Polo,Hatchback,2011,Agente,2020-09-29,2021-09-29,1,105253,1816.5560663837568
234,2020,0,NA,Vigente,33,7,620,F,Chihuahua,32097,Kia,Rio,Sedan,2009,Agente,2020-09-13,2021-09-13,1,88944,2157.666610807638
235,2020,0,NA,Vigente,56,38,636,M,Jalisco,48628,Mazda,Mazda3,Sedan,2019,Agente,2020-12-23,2021-12-23,1,337727,3548.6914938382965
236,2020,0,NA,No Renovada,45,27,673,M,Puebla,77003,Honda,Civic,Sedan,2013,Agente,2020-03-25,2021-03-25,1,198146,2227.6356122353536
237,2020,0,NA,No Renovada,25,3,642,M,Ciudad de Mexico,03325,Nissan,Versa,Sedan,2009,Digital,2020-05-12,2021-05-12,1,148105,3173.04605579999
238,2020,0,NA,Vigente,23,5,560,M,Ciudad de Mexico,02229,Nissan,Sentra,Sedan,2010,Banco,2020-09-15,2021-09-15,1,151185,3907.9419390794756
239,2020,0,NA,Vigente,41,21,597,F,Puebla,77938,Nissan,Sentra,Sedan,2014,Digital,2020-07-01,2021-07-01,1,213190,2263.2102789993187
240,2020,0,NA,Vigente,41,23,701,F,Coahuila,30903,Chevrolet,Aveo,Sedan,2010,Agente,2020-12-23,2021-12-23,1,114661,2026.178864278504
241,2020,0,NA,No Renovada,25,6,727,M,Puebla,81232,Toyota,Corolla,Sedan,2012,Banco,2020-09-10,2021-09-10,1,202063,2460.6035766392547
242,2020,0,NA,Vigente,36,18,NA,M,Coahuila,28531,Toyota,Corolla,Sedan,2010,Directo,2020-02-04,2021-02-04,1,223229,2286.8738402608983
243,2020,0,NA,Vigente,39,21,577,F,Coahuila,33511,Toyota,Corolla,Sedan,2012,Banco,2020-01-12,2021-01-12,1,240350,2327.1106030915003
244,2020,0,NA,No Renovada,44,26,NA,M,Coahuila,33306,Seat,Ibiza,Hatchback,2011,Directo,2020-08-06,2021-08-06,1,96362,1796.2665607871872
245,2020,0,NA,No Renovada,52,33,707,M,Michoacan,60119,Ford,Fiesta,Hatchback,2011,Digital,2020-03-18,2021-03-18,1,96210,2155.1012251116304
246,2020,0,NA,Vigente,38,20,663,F,Jalisco,52256,Nissan,Versa,Sedan,2006,Agente,2020-02-23,2021-02-23,1,91864,2279.8567046211615
247,2020,0,NA,No Renovada,41,20,662,M,Estado de Mexico,57698,Honda,City,Sedan,2016,Directo,2020-01-26,2021-01-26,1,186600,3010.836419710129
248,2020,0,NA,No Renovada,50,32,598,M,Coahuila,30796,Chevrolet,Equinox,SUV,2011,Digital,2020-03-28,2021-03-28,1,223683,3293.39233236437
249,2020,0,NA,Vigente,33,15,602,F,Nuevo Leon,69995,Toyota,Corolla,Sedan,2012,Agente,2020-01-20,2021-01-20,1,236650,2952.943743795606
250,2020,0,NA,Vigente,48,30,642,F,Coahuila,28766,Volkswagen,Vento,Sedan,2013,Banco,2020-11-14,2021-11-14,1,193594,2216.84149270354
251,2020,0,NA,Vigente,39,21,719,F,Guanajuato,36774,Chevrolet,Aveo,Sedan,2008,Agente,2020-12-18,2021-12-18,1,70864,1914.4929809161522
252,2020,0,NA,Vigente,31,12,573,F,Estado de Mexico,52223,Chevrolet,Aveo,Sedan,2013,Agente,2020-12-18,2021-12-18,1,125995,3091.9992052855036
253,2020,0,NA,No Renovada,47,29,735,F,Veracruz,97157,Ford,EcoSport,SUV,2012,Agente,2020-10-05,2021-10-05,1,161468,2567.236345579871
254,2020,0,NA,Vigente,23,3,714,F,Veracruz,98161,Kia,Rio,Sedan,2014,Banco,2020-10-23,2021-10-23,1,114416,2734.5217069957225
255,2020,0,NA,Vigente,39,21,717,F,Coahuila,28054,Volkswagen,Jetta,Sedan,2009,Directo,2020-03-03,2021-03-03,1,189556,2207.2534568566357
256,2020,0,NA,No Renovada,39,19,540,F,Coahuila,28423,Chevrolet,Aveo,Sedan,2007,Banco,2020-10-30,2021-10-30,1,83380,1947.2174435783172
257,2020,0,NA,Vigente,42,24,627,F,Coahuila,34464,Seat,Ibiza,Hatchback,2013,Agente,2020-09-15,2021-09-15,1,120877,1851.7365109041098
258,2020,0,NA,Vigente,31,10,538,M,Estado de Mexico,53111,Mazda,Mazda3,Sedan,2011,Directo,2020-09-27,2021-09-27,1,134419,3123.019657672574
259,2020,0,NA,Vigente,39,21,691,M,Ciudad de Mexico,01068,Volkswagen,Jetta,Sedan,2012,Directo,2020-02-01,2021-02-01,1,225465,3136.608514069473
260,2020,0,NA,Vigente,49,31,664,F,Baja California,23866,Chevrolet,Equinox,SUV,2014,Digital,2020-12-21,2021-12-21,1,210146,2706.2052128690375
261,2020,0,NA,Vigente,30,12,555,M,Estado de Mexico,51921,Toyota,Corolla,Sedan,2012,Directo,2020-12-01,2021-12-01,1,212696,3404.9720347719235
262,2020,0,NA,Vigente,35,17,582,F,Estado de Mexico,59646,Volkswagen,Jetta,Sedan,2018,Agente,2020-03-19,2021-03-19,1,366098,3584.8038846508016
263,2020,0,NA,Vigente,32,14,646,M,Ciudad de Mexico,06315,Nissan,Versa,Sedan,2010,Directo,2020-08-29,2021-08-29,1,120899,3073.135807976889
264,2020,0,NA,Vigente,38,20,651,F,Chihuahua,32377,Seat,Ibiza,Hatchback,2012,Directo,2020-06-05,2021-06-05,1,105623,1817.3957396877258
265,2020,0,NA,Vigente,31,10,609,M,Coahuila,33305,Volkswagen,Jetta,Sedan,2015,Banco,2020-02-15,2021-02-15,1,208482,2477.301942480018
266,2020,0,NA,Vigente,43,22,608,F,Nuevo Leon,68187,Honda,City,Sedan,2007,Banco,2020-11-21,2021-11-21,1,109298,2330.6721246269667
267,2020,0,NA,No Renovada,24,6,596,M,Coahuila,28684,Volkswagen,Vento,Sedan,2006,Agente,2020-10-14,2021-10-14,1,114779,2735.7362216339216
268,2020,0,NA,Vigente,43,25,647,F,Coahuila,32571,Nissan,March,Hatchback,2007,Agente,2020-02-20,2021-02-20,1,98962,1802.223219607574
269,2020,0,NA,Vigente,39,20,NA,M,Coahuila,32946,Hyundai,Accent,Sedan,2018,Banco,2020-12-13,2021-12-13,1,190448,2209.372531954682
270,2020,0,NA,No Renovada,34,16,686,F,Chihuahua,38320,Chevrolet,Equinox,SUV,2012,Agente,2020-11-12,2021-11-12,1,255555,3117.6308069036327
271,2020,0,NA,Vigente,20,2,559,M,Baja California,25867,Ford,Fiesta,Hatchback,2013,Agente,2020-02-19,2021-02-19,1,104211,2449.1557776932314
272,2020,0,NA,Vigente,18,0,633,F,Estado de Mexico,56466,Volkswagen,Vento,Sedan,2012,Agente,2020-06-09,2021-06-09,1,145913,3884.393519557401
273,2020,0,NA,Vigente,32,14,638,F,Estado de Mexico,54007,Chevrolet,Equinox,SUV,2016,Agente,2020-07-17,2021-07-17,1,253071,4255.734806639399
274,2020,0,NA,No Renovada,42,24,587,M,Estado de Mexico,50805,Hyundai,Accent,Sedan,2016,Agente,2020-09-05,2021-09-05,1,162996,2933.67789372953
275,2020,0,NA,No Renovada,44,25,693,M,Michoacan,66502,Nissan,March,Hatchback,2007,Agente,2020-12-29,2021-12-29,1,98493,1801.1502285976037
276,2020,0,NA,Vigente,47,24,559,F,Coahuila,27999,Nissan,Versa,Sedan,2012,Banco,2020-07-10,2021-07-10,1,123694,2048.4733861517443
277,2020,0,NA,Vigente,47,29,484,M,Coahuila,27480,Honda,City,Sedan,2013,Agente,2020-12-11,2021-12-11,1,172350,2166.249145624094
278,2020,0,NA,Vigente,53,35,636,M,Estado de Mexico,54978,Ford,EcoSport,SUV,2017,Directo,2020-08-20,2021-08-20,1,332645,5007.582850895193
279,2020,0,NA,Vigente,39,21,754,F,Estado de Mexico,57418,Volkswagen,Polo,Hatchback,2016,Agente,2020-05-04,2021-05-04,1,188819,2737.4653637902857
280,2020,0,NA,Vigente,46,28,744,F,Jalisco,49995,Toyota,Corolla,Sedan,2013,Directo,2020-01-25,2021-01-25,1,199282,2582.48402439012
281,2020,0,NA,Vigente,41,22,575,M,Guanajuato,38587,Volkswagen,Polo,Hatchback,2015,Banco,2020-05-22,2021-05-22,1,183218,1988.3705189085736
282,2020,0,NA,Vigente,18,0,603,F,Tamaulipas,93580,Chevrolet,Equinox,SUV,2008,Digital,2020-09-18,2021-09-18,1,182393,3546.8054341599536
283,2020,0,NA,Vigente,31,12,748,F,Ciudad de Mexico,10788,Volkswagen,Vento,Sedan,2009,Agente,2020-10-14,2021-10-14,1,151658,3185.967787615154
284,2020,0,NA,Vigente,18,0,686,M,Coahuila,28988,Nissan,Versa,Sedan,2015,Agente,2020-08-30,2021-08-30,1,166847,2906.654656233104
285,2020,0,NA,Vigente,31,11,681,M,Sonora,86777,Volkswagen,Jetta,Sedan,2011,Agente,2020-09-13,2021-09-13,1,193110,2437.2621938820266
286,2020,0,NA,Vigente,36,18,738,M,Nuevo Leon,67050,Kia,Rio,Sedan,2012,Agente,2020-07-23,2021-07-23,1,101705,2308.6751754531333
287,2020,0,NA,Vigente,41,23,663,M,Tamaulipas,89448,Chevrolet,Equinox,SUV,2011,Agente,2020-11-18,2021-11-18,1,211056,2708.7830667732796
288,2020,0,NA,Vigente,26,7,711,M,Coahuila,31268,Hyundai,Accent,Sedan,2010,Banco,2020-11-22,2021-11-22,1,113059,2224.4263079138277
289,2020,0,NA,Vigente,40,19,691,M,Estado de Mexico,58577,Chevrolet,Equinox,SUV,2008,Directo,2020-05-25,2021-05-25,1,172114,3554.938523705612
290,2020,0,NA,Vigente,39,19,707,F,Guanajuato,41822,Volkswagen,Vento,Sedan,2014,Agente,2020-03-12,2021-03-12,1,163981,2146.2054006290523
291,2020,0,NA,No Renovada,43,25,536,F,Coahuila,33333,Nissan,March,Hatchback,2012,Agente,2020-10-28,2021-10-28,1,95502,1794.2917208754138
292,2020,0,NA,No Renovada,32,14,NA,M,Coahuila,33910,Volkswagen,Jetta,Sedan,2013,Digital,2020-03-14,2021-03-14,1,208236,2476.6625306391006
293,2020,0,NA,No Renovada,37,19,652,M,Ciudad de Mexico,03275,Toyota,Corolla,Sedan,2012,Directo,2020-06-02,2021-06-02,1,206746,3076.1965689596004
294,2020,0,NA,Vigente,39,21,612,M,Estado de Mexico,59460,Nissan,Versa,Sedan,2016,Agente,2020-05-20,2021-05-20,1,207737,3079.401914219603
295,2020,0,NA,No Renovada,45,27,611,M,Coahuila,33072,Volkswagen,Jetta,Sedan,2011,Directo,2020-10-15,2021-10-15,1,220586,2280.6492676643707
296,2020,0,NA,Vigente,23,5,684,M,Puebla,74378,Volkswagen,Polo,Hatchback,2018,Directo,2020-02-22,2021-02-22,1,210199,2762.631188667477
297,2020,0,NA,No Renovada,19,1,582,F,Jalisco,47582,Volkswagen,Jetta,Sedan,2016,Directo,2020-02-15,2021-02-15,1,296641,3843.155233861142
298,2020,0,NA,No Renovada,44,26,636,M,Coahuila,33851,Hyundai,Accent,Sedan,2010,Directo,2020-05-11,2021-05-11,1,87406,1957.5762509637673
299,2020,0,NA,Vigente,49,31,619,M,Coahuila,30939,Chevrolet,Equinox,SUV,2011,Agente,2020-12-01,2021-12-01,1,228148,2757.096296400046
300,2020,0,NA,Vigente,30,11,679,F,Puebla,75668,Kia,Rio,Sedan,2013,Agente,2020-10-24,2021-10-24,1,124891,2256.556367624128
301,2020,0,NA,Vigente,40,21,618,F,Ciudad de Mexico,01696,Seat,Ibiza,Hatchback,2011,Agente,2020-06-26,2021-06-26,1,125520,2548.1296405338676
302,2020,0,NA,Vigente,49,29,688,M,Chihuahua,31894,Honda,Civic,Sedan,2015,Agente,2020-05-24,2021-05-24,1,219578,2278.27431512114
303,2020,0,NA,Vigente,46,28,598,M,Guanajuato,40815,Chevrolet,Equinox,SUV,2005,Agente,2020-11-10,2021-11-10,1,160489,2564.414810702314
304,2020,0,NA,Vigente,41,21,572,F,Sonora,91282,Honda,City,Sedan,2013,Agente,2020-07-04,2021-07-04,1,205224,2244.391126461362
305,2020,0,NA,Vigente,38,18,NA,M,Tamaulipas,91380,Chevrolet,Equinox,SUV,2014,Agente,2020-07-02,2021-07-02,1,210204,2706.369533644877
306,2020,0,NA,Vigente,24,3,572,F,Veracruz,97256,Volkswagen,Polo,Hatchback,2016,Banco,2020-11-07,2021-11-07,1,202970,2741.7048192130314
307,2020,0,NA,No Renovada,39,21,694,M,Jalisco,48441,Toyota,Corolla,Sedan,2010,Agente,2020-07-15,2021-07-15,1,217529,2632.409918892688
308,2020,0,NA,Vigente,34,14,585,F,Coahuila,27470,Nissan,Versa,Sedan,2014,Directo,2020-04-08,2021-04-08,1,147663,2317.5884333415343
309,2020,0,NA,Vigente,31,10,662,M,Coahuila,31549,Toyota,Corolla,Sedan,2012,Agente,2020-08-28,2021-08-28,1,232574,2539.738796900056
310,2020,0,NA,Vigente,40,19,NA,F,Tamaulipas,87338,Nissan,Sentra,Sedan,2010,Agente,2020-04-22,2021-04-22,1,178831,2181.7244783692054
311,2020,0,NA,No Renovada,29,11,589,M,Coahuila,33168,Toyota,Corolla,Sedan,2011,Agente,2020-07-29,2021-07-29,1,175313,2390.661903987559
312,2020,0,NA,Vigente,37,19,622,F,Coahuila,31564,Nissan,March,Hatchback,2010,Directo,2020-10-23,2021-10-23,1,110030,1827.3707834226816
313,2020,0,NA,Vigente,24,5,669,F,Coahuila,31765,Nissan,March,Hatchback,2017,Digital,2020-04-25,2021-04-25,1,203889,2744.3673978675392
314,2020,0,NA,Vigente,36,17,618,F,Guanajuato,41653,Chevrolet,Equinox,SUV,2013,Banco,2020-03-10,2021-03-10,1,221863,2739.3529908230807
315,2020,0,NA,Vigente,24,5,684,F,Michoacan,58445,Ford,Fiesta,Hatchback,2014,Agente,2020-08-17,2021-08-17,1,100232,2436.919479125181
316,2020,0,NA,Vigente,28,10,696,F,Coahuila,31944,Nissan,Versa,Sedan,2014,Banco,2020-04-01,2021-04-01,1,133577,2279.9470394874647
317,2020,0,NA,Vigente,37,19,697,F,Michoacan,62073,Seat,Ibiza,Hatchback,2013,Agente,2020-02-06,2021-02-06,1,131180,1874.6708251657458
318,2020,0,NA,Vigente,24,6,689,M,Jalisco,47913,Chevrolet,Aveo,Sedan,2008,Agente,2020-09-07,2021-09-07,1,93585,3084.648247023891
319,2020,0,NA,Vigente,33,15,685,F,Coahuila,25616,Chevrolet,Equinox,SUV,2009,Directo,2020-09-04,2021-09-04,1,198450,2940.31821647188
320,2020,0,NA,Vigente,25,4,637,M,Nuevo Leon,65838,Volkswagen,Polo,Hatchback,2012,Agente,2020-12-06,2021-12-06,1,121263,2359.6263150584455
321,2020,0,NA,Vigente,25,7,686,M,Jalisco,51792,Ford,EcoSport,SUV,2009,Agente,2020-05-05,2021-05-05,1,160956,3267.9691366724255
322,2020,0,NA,No Renovada,31,11,614,F,Coahuila,28776,Volkswagen,Jetta,Sedan,2012,Directo,2020-12-06,2021-12-06,1,225917,2522.5206641400073
323,2020,0,NA,Vigente,26,8,637,F,Jalisco,48084,Toyota,Yaris,Hatchback,2009,Digital,2020-02-11,2021-02-11,1,123993,2367.3872088148046
324,2020,0,NA,Vigente,38,20,NA,F,Coahuila,30035,Mazda,Mazda3,Sedan,2012,Digital,2020-04-14,2021-04-14,1,157107,2129.6862068110204
325,2020,0,NA,Vigente,27,8,NA,M,Chihuahua,39121,Nissan,March,Hatchback,2010,Agente,2020-02-07,2021-02-07,1,129060,2056.9632672478133
326,2020,0,NA,Vigente,39,21,601,F,Coahuila,26562,Chevrolet,Equinox,SUV,2011,Agente,2020-09-18,2021-09-18,1,245651,2806.3884599098337
327,2020,0,NA,Vigente,38,20,639,F,Estado de Mexico,50873,Toyota,Yaris,Hatchback,2015,Agente,2020-12-02,2021-12-02,1,150509,2623.6172060984786
328,2020,0,NA,No Renovada,20,1,665,M,Estado de Mexico,51961,Mazda,Mazda3,Sedan,2006,Agente,2020-04-06,2021-04-06,1,111456,3728.4030643165997
329,2020,0,NA,Vigente,31,12,623,M,Coahuila,29342,Chevrolet,Equinox,SUV,2014,Directo,2020-11-04,2021-11-04,1,254116,3113.187464129842
330,2020,0,NA,Vigente,46,27,671,M,Ciudad de Mexico,07208,Hyundai,Accent,Sedan,2018,Directo,2020-06-12,2021-06-12,1,157538,2915.7269596572482
331,2020,0,NA,Vigente,32,12,565,M,Coahuila,26431,Toyota,Corolla,Sedan,2012,Directo,2020-03-02,2021-03-02,1,216619,2498.4292894840355
