siniestro_id,anio_ocurrencia,anio_desarrollo,anio_calendario,numero_pago,monto_pago,monto_acumulado
165,2020,4,2024,5,0,41901.96
166,2020,0,2020,1,8163.43,8163.43
166,2020,1,2021,2,2647.75,10811.19
166,2020,2,2022,3,951.95,11763.14
166,2020,3,2023,4,1297.51,13060.65
166,2020,4,2024,5,211.78,13272.43
167,2020,0,2020,1,4460.47,4427.62
167,2020,1,2021,2,1567.96,5984.04
167,2020,2,2022,3,713.49,6692.27
167,2020,3,2023,4,448.45,7137.42
167,2020,4,2024,5,162.69,7298.91
168,2020,0,2020,1,8306.27,8306.27
168,2020,1,2021,2,3231.38,11537.65
168,2020,2,2022,3,1327.25,12864.9
168,2020,3,2023,4,592.98,13457.88
168,2020,4,2024,5,0,13457.88
169,2020,0,2020,1,5858,5858
169,2020,1,2021,2,2532.41,8390.4
169,2020,2,2022,3,1069.87,9460.27
169,2020,3,2023,4,403.66,9863.93
169,2020,4,2024,5,0,9863.93
170,2020,0,2020,1,134311.2,134311.2
170,2020,1,2021,2,59813.04,194124.24
170,2020,2,2022,3,22022.89,216147.13
170,2020,3,2023,4,2474.97,218622.1
170,2020,4,2024,5,4888.46,223510.56
171,2020,0,2020,1,35422.53,35422.53
171,2020,1,2021,2,14949.95,50372.47
171,2020,2,2022,3,7338.55,57711.02
171,2020,3,2023,4,2360.55,60071.57
171,2020,4,2024,5,258.8,60330.37
172,2020,0,2020,1,11847.26,11847.26
172,2020,1,2021,2,6155.24,18002.5
172,2020,2,2022,3,1112.81,19115.31
172,2020,3,2023,4,167.25,19282.56
172,2020,4,2024,5,860.83,20143.39
173,2020,0,2020,1,23295.74,23295.74
173,2020,1,2021,2,9645.84,32941.57
173,2020,2,2022,3,4443.99,37385.57
173,2020,3,2023,4,787.82,38173.39
173,2020,4,2024,5,0,38173.39
174,2020,0,2020,1,82816.65,82816.65
174,2020,1,2021,2,34949.86,117766.51
174,2020,2,2022,3,25972.18,143738.69
174,2020,3,2023,4,0,143738.69
174,2020,4,2024,5,0,143738.69
175,2020,0,2020,1,27692.72,27683.18
175,2020,1,2021,2,11259.84,38939.14
175,2020,2,2022,3,485.21,39424.19
175,2020,3,2023,4,4492.97,43915.61
175,2020,4,2024,5,789.32,44704.65
176,2020,0,2020,1,18060.21,18044.45
176,2020,1,2021,2,7516.79,25554.69
176,2020,2,2022,3,2920.09,28472.23
176,2020,3,2023,4,2054.49,30524.93
176,2020,4,2024,5,214.48,30739.22
177,2020,0,2020,1,1398.46,1384.07
177,2020,1,2021,2,552.34,1930.73
177,2020,2,2022,3,229.15,2157.52
177,2020,3,2023,4,13.92,2171.3
177,2020,4,2024,5,48.36,2219.16
178,2020,0,2020,1,4379.39,4379.39
178,2020,1,2021,2,2022.85,6402.23
178,2020,2,2022,3,240.39,6642.62
178,2020,3,2023,4,283.29,6925.92
178,2020,4,2024,5,383.13,7309.05
180,2020,0,2020,1,11282.59,11282.59
180,2020,1,2021,2,5131.64,16414.24
180,2020,2,2022,3,338.35,16752.59
180,2020,3,2023,4,1380.76,18133.35
180,2020,4,2024,5,248.88,18382.23
181,2020,0,2020,1,8182.39,8182.39
181,2020,1,2021,2,3794.33,11976.72
181,2020,2,2022,3,1933.8,13910.52
181,2020,3,2023,4,0,13910.52
181,2020,4,2024,5,0,13910.52
184,2020,0,2020,1,8262.08,8262.08
184,2020,1,2021,2,3920.45,12182.53
184,2020,2,2022,3,1205.49,13388.01
184,2020,3,2023,4,56.18,13444.2
184,2020,4,2024,5,352.47,13796.67
185,2020,0,2020,1,12259.12,12259.12
185,2020,1,2021,2,4690.9,16950.02
185,2020,2,2022,3,1713.62,18663.64
185,2020,3,2023,4,222.21,18885.85
185,2020,4,2024,5,899.89,19785.74
186,2020,0,2020,1,126657.2,126657.2
186,2020,1,2021,2,50979.55,177636.75
186,2020,2,2022,3,14602.98,192239.73
186,2020,3,2023,4,14984.13,207223.86
186,2020,4,2024,5,0,207223.86
187,2020,0,2020,1,10896.66,10804.16
187,2020,1,2021,2,3895.02,14666.13
187,2020,2,2022,3,1422.51,16076.56
187,2020,3,2023,4,136.46,16211.87
187,2020,4,2024,5,980.74,17184.29
188,2020,0,2020,1,3896.04,3896.04
188,2020,1,2021,2,1769.56,5665.6
188,2020,2,2022,3,357.55,6023.15
188,2020,3,2023,4,303.27,6326.43
188,2020,4,2024,5,90.57,6417
189,2020,0,2020,1,3126.19,3092.58
189,2020,1,2021,2,1310.54,4389.03
189,2020,2,2022,3,309.57,4695.27
189,2020,3,2023,4,237.75,4930.46
189,2020,4,2024,5,41.14,4971.16
190,2020,0,2020,1,89222.86,89222.86
190,2020,1,2021,2,30578.51,119801.36
190,2020,2,2022,3,19167.93,138969.29
190,2020,3,2023,4,1991.16,140960.45
190,2020,4,2024,5,0,140960.45
191,2020,0,2020,1,8188.19,8185.27
191,2020,1,2021,2,3355.92,11539.98
191,2020,2,2022,3,1128.03,12667.61
191,2020,3,2023,4,816.73,13484.05
191,2020,4,2024,5,65.82,13549.85
192,2020,0,2020,1,5276.43,5276.43
192,2020,1,2021,2,2113.54,7389.96
192,2020,2,2022,3,1060.11,8450.07
192,2020,3,2023,4,298.11,8748.18
192,2020,4,2024,5,61.1,8809.28
193,2020,0,2020,1,12405.29,12224.22
193,2020,1,2021,2,4573.26,16730.73
193,2020,2,2022,3,2175.78,18874.75
193,2020,3,2023,4,987.86,19848.19
193,2020,4,2024,5,189.33,20034.76
194,2020,0,2020,1,34327.55,34327.55
194,2020,1,2021,2,14410.92,48738.47
194,2020,2,2022,3,4032.92,52771.39
194,2020,3,2023,4,2546.57,55317.96
194,2020,4,2024,5,98.24,55416.2
196,2020,0,2020,1,4956.22,4956.22
196,2020,1,2021,2,2086.39,7042.61
196,2020,2,2022,3,1082.51,8125.12
196,2020,3,2023,4,57.01,8182.13
196,2020,4,2024,5,127.37,8309.5
197,2020,0,2020,1,2203.58,2203.58
197,2020,1,2021,2,971.15,3174.73
197,2020,2,2022,3,354.32,3529.05
197,2020,3,2023,4,110.3,3639.35
197,2020,4,2024,5,0,3639.35
200,2020,0,2020,1,5228.94,5228.94
200,2020,1,2021,2,2769.4,7998.34
200,2020,2,2022,3,1045.15,9043.49
200,2020,3,2023,4,150.14,9193.63
200,2020,4,2024,5,0,9193.63
202,2020,0,2020,1,4621.43,4621.43
202,2020,1,2021,2,2061.24,6682.67
202,2020,2,2022,3,644.52,7327.18
202,2020,3,2023,4,546.67,7873.85
202,2020,4,2024,5,0,7873.85
203,2020,0,2020,1,72126.05,72126.05
203,2020,1,2021,2,29367.86,101493.91
203,2020,2,2022,3,10608.25,112102.16
203,2020,3,2023,4,7018.29,119120.45
203,2020,4,2024,5,0,119120.45
204,2020,0,2020,1,2318.68,2318.68
204,2020,1,2021,2,1049.44,3368.12
204,2020,2,2022,3,131.43,3499.54
204,2020,3,2023,4,262.64,3762.18
204,2020,4,2024,5,123.11,3885.29
207,2020,0,2020,1,9060.42,8969.84
207,2020,1,2021,2,3512.25,12446.97
207,2020,2,2022,3,1386.38,13819.5
207,2020,3,2023,4,117.7,13936.02
207,2020,4,2024,5,726.08,14654.84
208,2020,0,2020,1,6991.12,6991.12
208,2020,1,2021,2,3232.4,10223.52
208,2020,2,2022,3,1095.75,11319.26
208,2020,3,2023,4,444.91,11764.17
208,2020,4,2024,5,31.23,11795.4
209,2020,0,2020,1,14402.05,14179.74
209,2020,1,2021,2,7134.31,21203.92
209,2020,2,2022,3,2635.5,23798.73
209,2020,3,2023,4,46.2,23844.22
209,2020,4,2024,5,674.87,24508.67
211,2020,0,2020,1,12245.11,12245.11
211,2020,1,2021,2,3928.63,16173.74
211,2020,2,2022,3,3887.06,20060.79
211,2020,3,2023,4,243.9,20304.69
211,2020,4,2024,5,0,20304.69
212,2020,0,2020,1,8170.5,8170.5
212,2020,1,2021,2,3003.32,11173.82
212,2020,2,2022,3,785.75,11959.57
212,2020,3,2023,4,1150.99,13110.56
212,2020,4,2024,5,0,13110.56
213,2020,0,2020,1,9286.26,9286.26
213,2020,1,2021,2,3405.17,12691.43
213,2020,2,2022,3,713.2,13404.63
213,2020,3,2023,4,790.87,14195.49
213,2020,4,2024,5,985.24,15180.73
214,2020,0,2020,1,9730.18,9730.18
214,2020,1,2021,2,4182.32,13912.5
214,2020,2,2022,3,692.43,14604.93
214,2020,3,2023,4,832.71,15437.64
214,2020,4,2024,5,735.22,16172.86
215,2020,0,2020,1,10588.22,10182.57
215,2020,1,2021,2,4448.23,14460.37
215,2020,2,2022,3,1771.88,16164.37
215,2020,3,2023,4,32,16195.15
215,2020,4,2024,5,515.41,16690.82
216,2020,0,2020,1,1879.66,1863.04
216,2020,1,2021,2,669.52,2526.64
216,2020,2,2022,3,462.77,2985.32
216,2020,3,2023,4,61.18,3045.96
216,2020,4,2024,5,60.71,3106.13
217,2020,0,2020,1,17322.9,17322.9
217,2020,1,2021,2,8063.88,25386.78
217,2020,2,2022,3,3747.63,29134.42
217,2020,3,2023,4,189.05,29323.46
217,2020,4,2024,5,43.92,29367.38
218,2020,0,2020,1,70465.5,70465.5
218,2020,1,2021,2,21773.44,92238.94
218,2020,2,2022,3,13061.68,105300.63
218,2020,3,2023,4,3821.81,109122.43
218,2020,4,2024,5,2088.63,111211.06
219,2020,0,2020,1,7288.08,7181.46
219,2020,1,2021,2,2983,10120.81
219,2020,2,2022,3,1249.37,11351.9
219,2020,3,2023,4,7.04,11358.84
219,2020,4,2024,5,411.56,11764.38
221,2020,0,2020,1,10743.27,10599.55
221,2020,1,2021,2,4283.74,14825.98
221,2020,2,2022,3,1572.91,16377.85
221,2020,3,2023,4,479.29,16850.72
221,2020,4,2024,5,219.57,17067.36
223,2020,0,2020,1,11878.77,11788.59
223,2020,1,2021,2,5754.61,17499.52
223,2020,2,2022,3,1750.52,19236.75
223,2020,3,2023,4,513.77,19746.62
223,2020,4,2024,5,103.28,19849.11
225,2020,0,2020,1,12472.3,12472.3
225,2020,1,2021,2,6289.66,18761.96
225,2020,2,2022,3,1063.77,19825.73
225,2020,3,2023,4,1392.07,21217.8
225,2020,4,2024,5,198.89,21416.69
226,2020,0,2020,1,162.53,162.53
226,2020,1,2021,2,59.84,222.37
226,2020,2,2022,3,35.68,258.05
226,2020,3,2023,4,5.83,263.88
226,2020,4,2024,5,1.61,265.49
227,2020,0,2020,1,7663.65,7663.65
227,2020,1,2021,2,3193.93,10857.58
227,2020,2,2022,3,1256.45,12114.03
227,2020,3,2023,4,548.18,12662.22
227,2020,4,2024,5,183.67,12845.89
228,2020,0,2020,1,2086.06,2086.06
228,2020,1,2021,2,781.7,2867.76
228,2020,2,2022,3,505.27,3373.03
228,2020,3,2023,4,9.97,3383
228,2020,4,2024,5,175.46,3558.46
229,2020,0,2020,1,3936.92,3936.92
229,2020,1,2021,2,2150.29,6087.21
229,2020,2,2022,3,318.16,6405.36
229,2020,3,2023,4,84.31,6489.67
229,2020,4,2024,5,255.34,6745.01
230,2020,0,2020,1,9278.43,9278.43
230,2020,1,2021,2,3546.26,12824.69
230,2020,2,2022,3,1357.74,14182.42
230,2020,3,2023,4,339.72,14522.14
230,2020,4,2024,5,881.24,15403.38
231,2020,0,2020,1,19817.05,19335.17
231,2020,1,2021,2,6743.76,25914.94
231,2020,2,2022,3,3577.25,29405.21
231,2020,3,2023,4,924.32,30307.06
231,2020,4,2024,5,287.43,30587.5
233,2020,0,2020,1,1840.14,1840.14
233,2020,1,2021,2,753.59,2593.73
233,2020,2,2022,3,56.44,2650.17
233,2020,3,2023,4,133.34,2783.52
233,2020,4,2024,5,169.84,2953.36
236,2020,0,2020,1,11269.7,11269.7
236,2020,1,2021,2,5610.12,16879.83
236,2020,2,2022,3,2152.84,19032.67
236,2020,3,2023,4,475.59,19508.26
236,2020,4,2024,5,465.54,19973.8
240,2020,0,2020,1,8631.41,8267.11
240,2020,1,2021,2,3033.02,11172.12
240,2020,2,2022,3,1208.73,12329.84
240,2020,3,2023,4,643.88,12946.54
240,2020,4,2024,5,71.76,13015.27
241,2020,0,2020,1,5317.83,5317.83
241,2020,1,2021,2,2805.68,8123.51
241,2020,2,2022,3,792.48,8915.99
241,2020,3,2023,4,348,9263.99
241,2020,4,2024,5,0,9263.99
242,2020,0,2020,1,18750.52,18750.52
242,2020,1,2021,2,7071.18,25821.7
242,2020,2,2022,3,2782.28,28603.98
242,2020,3,2023,4,486.53,29090.51
242,2020,4,2024,5,0,29090.51
243,2020,0,2020,1,1141.08,1125.39
243,2020,1,2021,2,437.62,1557
243,2020,2,2022,3,234.86,1788.63
243,2020,3,2023,4,7.01,1795.54
243,2020,4,2024,5,2.2,1797.71
245,2020,0,2020,1,6880.96,6880.96
245,2020,1,2021,2,2768.45,9649.41
245,2020,2,2022,3,1195.91,10845.32
245,2020,3,2023,4,560.87,11406.19
245,2020,4,2024,5,217.47,11623.66
246,2020,0,2020,1,11593.26,11593.26
246,2020,1,2021,2,5697.32,17290.58
246,2020,2,2022,3,1369.56,18660.14
246,2020,3,2023,4,101.64,18761.79
246,2020,4,2024,5,906.11,19667.9
247,2020,0,2020,1,3651.22,3651.22
247,2020,1,2021,2,1791.52,5442.73
247,2020,2,2022,3,320.32,5763.05
247,2020,3,2023,4,367.15,6130.2
247,2020,4,2024,5,0,6130.2
248,2020,0,2020,1,5862.63,5862.63
248,2020,1,2021,2,2753.51,8616.14
248,2020,2,2022,3,501.17,9117.31
248,2020,3,2023,4,318.67,9435.98
248,2020,4,2024,5,499.89,9935.87
249,2020,0,2020,1,2705.4,2679.8
249,2020,1,2021,2,1052.7,3722.53
249,2020,2,2022,3,413.02,4131.64
249,2020,3,2023,4,81.78,4212.65
249,2020,4,2024,5,87.4,4299.22
252,2020,0,2020,1,18738.16,18738.16
252,2020,1,2021,2,9600.21,28338.37
252,2020,2,2022,3,1813.72,30152.1
252,2020,3,2023,4,1223.29,31375.39
252,2020,4,2024,5,646.63,32022.02
253,2020,0,2020,1,8115.98,7857.3
253,2020,1,2021,2,3630.27,11371.86
253,2020,2,2022,3,1195.55,12529.3
253,2020,3,2023,4,160.42,12684.61
253,2020,4,2024,5,266.01,12942.14
254,2020,0,2020,1,5740.05,5740.05
254,2020,1,2021,2,2899.11,8639.17
254,2020,2,2022,3,587.61,9226.77
254,2020,3,2023,4,185.47,9412.24
254,2020,4,2024,5,72.45,9484.69
255,2020,0,2020,1,17369.08,17369.08
255,2020,1,2021,2,7022.56,24391.64
255,2020,2,2022,3,3502.51,27894.15
255,2020,3,2023,4,187.91,28082.06
255,2020,4,2024,5,436.36,28518.42
256,2020,0,2020,1,11319.28,11319.28
256,2020,1,2021,2,5046.96,16366.24
256,2020,2,2022,3,1998.36,18364.6
256,2020,3,2023,4,1026.05,19390.65
256,2020,4,2024,5,0,19390.65
257,2020,0,2020,1,15418.04,14841.29
257,2020,1,2021,2,5680.68,20309.47
257,2020,2,2022,3,2013.56,22247.71
257,2020,3,2023,4,624.83,22849.17
257,2020,4,2024,5,320.14,23157.33
258,2020,0,2020,1,9199.17,9199.17
258,2020,1,2021,2,3087.77,12286.94
258,2020,2,2022,3,1104.26,13391.2
258,2020,3,2023,4,947.29,14338.49
258,2020,4,2024,5,480.04,14818.53
259,2020,0,2020,1,2786.78,2782.8
259,2020,1,2021,2,1576,4356.55
259,2020,2,2022,3,184.05,4540.33
259,2020,3,2023,4,256.99,4796.95
259,2020,4,2024,5,50.9,4847.78
260,2020,0,2020,1,6425.38,6425.38
260,2020,1,2021,2,2358.3,8783.67
260,2020,2,2022,3,803.36,9587.04
260,2020,3,2023,4,862.33,10449.37
260,2020,4,2024,5,70.62,10519.99
261,2020,0,2020,1,17738.74,17738.74
261,2020,1,2021,2,6473,24211.74
261,2020,2,2022,3,3258.01,27469.75
261,2020,3,2023,4,1109.33,28579.08
261,2020,4,2024,5,0,28579.08
262,2020,0,2020,1,7810.57,7810.57
262,2020,1,2021,2,3485.43,11295.99
262,2020,2,2022,3,1138.7,12434.7
262,2020,3,2023,4,255.8,12690.5
262,2020,4,2024,5,459.88,13150.38
263,2020,0,2020,1,18449.46,18162.35
263,2020,1,2021,2,6674.81,24733.29
263,2020,2,2022,3,3399.37,28079.76
263,2020,3,2023,4,824.07,28891
263,2020,4,2024,5,295.98,29182.38
264,2020,0,2020,1,9250.67,9250.67
264,2020,1,2021,2,3690.31,12940.98
264,2020,2,2022,3,695.19,13636.16
264,2020,3,2023,4,1395.35,15031.51
264,2020,4,2024,5,143.15,15174.66
265,2020,0,2020,1,35480.8,35480.8
265,2020,1,2021,2,14461.07,49941.87
265,2020,2,2022,3,4685.23,54627.1
265,2020,3,2023,4,3237.47,57864.58
265,2020,4,2024,5,584.23,58448.81
266,2020,0,2020,1,6860.49,6860.49
266,2020,1,2021,2,2388.99,9249.48
266,2020,2,2022,3,864.92,10114.4
266,2020,3,2023,4,534.58,10648.98
266,2020,4,2024,5,439.7,11088.68
267,2020,0,2020,1,121,118.72
267,2020,1,2021,2,46.6,164.45
267,2020,2,2022,3,15.97,180.12
267,2020,3,2023,4,1.99,182.06
267,2020,4,2024,5,4.65,186.63
268,2020,0,2020,1,72168.27,72168.27
268,2020,1,2021,2,31245.95,103414.21
268,2020,2,2022,3,9755.79,113170
268,2020,3,2023,4,8272.59,121442.59
268,2020,4,2024,5,0,121442.59
269,2020,0,2020,1,11187.6,11176.96
269,2020,1,2021,2,5000.05,16172.25
269,2020,2,2022,3,1622.8,17793.51
269,2020,3,2023,4,1083.27,18875.75
269,2020,4,2024,5,79.6,18955.27
270,2020,0,2020,1,12743.23,12743.23
270,2020,1,2021,2,7440.81,20184.04
270,2020,2,2022,3,2250.65,22434.69
270,2020,3,2023,4,1152.44,23587.13
270,2020,4,2024,5,0,23587.13
272,2020,0,2020,1,18010.36,18010.36
272,2020,1,2021,2,6498.23,24508.58
272,2020,2,2022,3,3104.08,27612.66
272,2020,3,2023,4,335.01,27947.67
272,2020,4,2024,5,1037.77,28985.44
273,2020,0,2020,1,6343.27,6343.27
273,2020,1,2021,2,2320.06,8663.34
273,2020,2,2022,3,1119.09,9782.42
273,2020,3,2023,4,440.29,10222.72
273,2020,4,2024,5,200.48,10423.2
274,2020,0,2020,1,132345.23,132345.23
274,2020,1,2021,2,61881.7,194226.93
274,2020,2,2022,3,23374.06,217600.99
274,2020,3,2023,4,16486.72,234087.71
274,2020,4,2024,5,0,234087.71
275,2020,0,2020,1,983.34,983.34
275,2020,1,2021,2,385.92,1369.26
275,2020,2,2022,3,185.58,1554.84
275,2020,3,2023,4,69.7,1624.53
275,2020,4,2024,5,17.84,1642.37
276,2020,0,2020,1,35425.72,35425.72
276,2020,1,2021,2,13706.25,49131.97
276,2020,2,2022,3,5646.37,54778.34
276,2020,3,2023,4,1106.55,55884.89
276,2020,4,2024,5,1314.48,57199.37
277,2020,0,2020,1,72639.91,72639.91
277,2020,1,2021,2,30226.93,102866.84
277,2020,2,2022,3,11982.56,114849.4
277,2020,3,2023,4,4425.26,119274.66
277,2020,4,2024,5,3424.48,122699.14
278,2020,0,2020,1,1979.85,1979.85
278,2020,1,2021,2,788.58,2768.43
278,2020,2,2022,3,355.51,3123.94
278,2020,3,2023,4,183.86,3307.8
278,2020,4,2024,5,46.01,3353.81
279,2020,0,2020,1,5387.54,5328.17
279,2020,1,2021,2,1686.73,6996.31
279,2020,2,2022,3,1170.85,8154.26
279,2020,3,2023,4,112.63,8265.66
279,2020,4,2024,5,20.54,8285.97
280,2020,0,2020,1,117524.41,116980.04
280,2020,1,2021,2,62633.2,179323.14
280,2020,2,2022,3,9475.38,188754.63
280,2020,3,2023,4,9464.26,198175.06
280,2020,4,2024,5,749.45,198921.04
281,2020,0,2020,1,25073.15,25073.15
281,2020,1,2021,2,11190.67,36263.82
281,2020,2,2022,3,3763.13,40026.95
281,2020,3,2023,4,165.79,40192.74
281,2020,4,2024,5,2221.47,42414.21
282,2020,0,2020,1,12939.48,12939.48
282,2020,1,2021,2,6658.49,19597.97
282,2020,2,2022,3,1654.49,21252.46
282,2020,3,2023,4,357.55,21610.01
282,2020,4,2024,5,0,21610.01
283,2020,0,2020,1,24177.64,24177.64
283,2020,1,2021,2,7985.24,32162.88
283,2020,2,2022,3,3655.25,35818.13
283,2020,3,2023,4,1278.29,37096.42
283,2020,4,2024,5,1324.73,38421.15
284,2020,0,2020,1,1799.52,1799.52
284,2020,1,2021,2,939.96,2739.48
284,2020,2,2022,3,166.05,2905.53
284,2020,3,2023,4,228.68,3134.21
284,2020,4,2024,5,0,3134.21
285,2020,0,2020,1,40904.31,40805.98
285,2020,1,2021,2,19988.18,60746.12
285,2020,2,2022,3,5778.23,66510.45
285,2020,3,2023,4,805.89,67314.41
285,2020,4,2024,5,1800.6,69110.68
286,2020,0,2020,1,1409.1,1409.1
286,2020,1,2021,2,386.21,1795.3
286,2020,2,2022,3,389.38,2184.68
286,2020,3,2023,4,69.69,2254.36
286,2020,4,2024,5,3.23,2257.59
287,2020,0,2020,1,9308.29,9308.29
287,2020,1,2021,2,4398.93,13707.22
287,2020,2,2022,3,1024,14731.22
287,2020,3,2023,4,50.44,14781.65
287,2020,4,2024,5,861.64,15643.29
288,2020,0,2020,1,4986.19,4986.19
288,2020,1,2021,2,2300,7286.19
288,2020,2,2022,3,319.23,7605.42
288,2020,3,2023,4,508.46,8113.88
288,2020,4,2024,5,159.32,8273.2
289,2020,0,2020,1,1156.9,1141.57
289,2020,1,2021,2,498.44,1633.41
289,2020,2,2022,3,89.5,1721.72
289,2020,3,2023,4,40.36,1761.54
289,2020,4,2024,5,24.08,1785.3
290,2020,0,2020,1,9276.23,9276.23
290,2020,1,2021,2,4819.24,14095.47
290,2020,2,2022,3,693.46,14788.93
290,2020,3,2023,4,213.62,15002.55
290,2020,4,2024,5,1155.91,16158.46
291,2020,0,2020,1,6533.35,6447.22
291,2020,1,2021,2,2481.08,8895.6
291,2020,2,2022,3,871.29,9755.4
291,2020,3,2023,4,14.49,9769.69
291,2020,4,2024,5,491.04,10254.26
292,2020,0,2020,1,28780.76,27426.76
292,2020,1,2021,2,9572.81,36549.22
292,2020,2,2022,3,5422.23,41716.35
292,2020,3,2023,4,278.28,41981.54
292,2020,4,2024,5,1234.51,43157.98
293,2020,0,2020,1,15266.63,15266.63
293,2020,1,2021,2,7785.96,23052.59
293,2020,2,2022,3,3344.42,26397.01
293,2020,3,2023,4,883.73,27280.74
293,2020,4,2024,5,238.13,27518.87
294,2020,0,2020,1,10411.34,10411.34
294,2020,1,2021,2,5243.62,15654.96
294,2020,2,2022,3,2327.12,17982.07
294,2020,3,2023,4,405.04,18387.12
294,2020,4,2024,5,105.84,18492.96
296,2020,0,2020,1,39021.25,39021.25
296,2020,1,2021,2,19914.67,58935.92
296,2020,2,2022,3,6373.9,65309.82
296,2020,3,2023,4,2520.67,67830.49
296,2020,4,2024,5,0,67830.49
299,2020,0,2020,1,11002.72,10885.22
299,2020,1,2021,2,4394.72,15233
299,2020,2,2022,3,1902.55,17115.23
299,2020,3,2023,4,112.64,17226.66
299,2020,4,2024,5,294.38,17517.9
300,2020,0,2020,1,12393.18,12393.18
300,2020,1,2021,2,5951.61,18344.79
300,2020,2,2022,3,2294.45,20639.24
300,2020,3,2023,4,561.34,21200.58
300,2020,4,2024,5,393.31,21593.89
302,2020,0,2020,1,12608.3,12125.65
302,2020,1,2021,2,4475.35,16429.68
302,2020,2,2022,3,1429.92,17804.86
302,2020,3,2023,4,643.87,18424.08
302,2020,4,2024,5,26.63,18449.69
303,2020,0,2020,1,6003.55,5994.56
303,2020,1,2021,2,2422.27,8413.21
303,2020,2,2022,3,808.61,9220.6
303,2020,3,2023,4,619.15,9838.83
303,2020,4,2024,5,71.33,9910.05
305,2020,0,2020,1,18027.3,18027.3
305,2020,1,2021,2,7150.42,25177.72
305,2020,2,2022,3,2847.6,28025.31
305,2020,3,2023,4,1142.04,29167.36
305,2020,4,2024,5,596.22,29763.58
306,2020,0,2020,1,14220.39,14220.39
306,2020,1,2021,2,5463.82,19684.21
306,2020,2,2022,3,3052.58,22736.79
306,2020,3,2023,4,684.56,23421.35
306,2020,4,2024,5,321.15,23742.5
307,2020,0,2020,1,10551.95,10551.95
307,2020,1,2021,2,4301.48,14853.43
307,2020,2,2022,3,824.11,15677.54
307,2020,3,2023,4,819.49,16497.03
307,2020,4,2024,5,380.82,16877.85
309,2020,0,2020,1,7046.99,7046.99
309,2020,1,2021,2,2347.42,9394.41
309,2020,2,2022,3,1647.48,11041.89
309,2020,3,2023,4,428.96,11470.85
309,2020,4,2024,5,0,11470.85
310,2020,0,2020,1,8748.14,8748.14
310,2020,1,2021,2,3278.11,12026.26
310,2020,2,2022,3,1638.4,13664.66
310,2020,3,2023,4,554.97,14219.62
310,2020,4,2024,5,172.2,14391.82
311,2020,0,2020,1,7745.31,7745.31
311,2020,1,2021,2,2847.78,10593.09
311,2020,2,2022,3,1129.83,11722.92
311,2020,3,2023,4,121.21,11844.13
311,2020,4,2024,5,571.6,12415.73
312,2020,0,2020,1,8236.24,8236.24
312,2020,1,2021,2,4318,12554.25
312,2020,2,2022,3,370.94,12925.19
312,2020,3,2023,4,1044.29,13969.48
312,2020,4,2024,5,260.21,14229.69
313,2020,0,2020,1,11665.45,11665.45
313,2020,1,2021,2,3824.2,15489.65
313,2020,2,2022,3,1280.06,16769.71
313,2020,3,2023,4,957.67,17727.37
313,2020,4,2024,5,756.36,18483.73
314,2020,0,2020,1,76729.77,75487.97
314,2020,1,2021,2,25998.84,101066.05
314,2020,2,2022,3,19980.69,120723.36
314,2020,3,2023,4,466.17,121181.99
314,2020,4,2024,5,442.9,121617.72
315,2020,0,2020,1,11555.74,11555.74
315,2020,1,2021,2,5010.64,16566.39
315,2020,2,2022,3,2596.6,19162.98
315,2020,3,2023,4,26.46,19189.44
315,2020,4,2024,5,572.88,19762.32
316,2020,0,2020,1,13232.05,13232.05
316,2020,1,2021,2,6913.9,20145.94
316,2020,2,2022,3,1735.9,21881.85
316,2020,3,2023,4,493,22374.85
316,2020,4,2024,5,529.06,22903.91
317,2020,0,2020,1,34326.48,34326.48
317,2020,1,2021,2,15590.63,49917.1
317,2020,2,2022,3,3135.75,53052.85
317,2020,3,2023,4,987.16,54040.01
317,2020,4,2024,5,1958.41,55998.42
318,2020,0,2020,1,22507.4,22507.4
318,2020,1,2021,2,8967.99,31475.39
318,2020,2,2022,3,3958.76,35434.15
318,2020,3,2023,4,290.03,35724.19
318,2020,4,2024,5,128.19,35852.38
319,2020,0,2020,1,18382.46,18382.46
319,2020,1,2021,2,7564.49,25946.95
319,2020,2,2022,3,2755.61,28702.56
319,2020,3,2023,4,1394.07,30096.62
319,2020,4,2024,5,263.38,30360
320,2020,0,2020,1,15013.65,15013.65
320,2020,1,2021,2,6821.7,21835.35
320,2020,2,2022,3,3417.86,25253.2
320,2020,3,2023,4,362.34,25615.54
320,2020,4,2024,5,0,25615.54
322,2020,0,2020,1,9300.33,9245.48
322,2020,1,2021,2,2186.64,11419.23
322,2020,2,2022,3,2408.13,13813.16
322,2020,3,2023,4,369.42,14180.4
322,2020,4,2024,5,478.14,14655.72
323,2020,0,2020,1,9566.99,9566.99
323,2020,1,2021,2,2912.13,12479.12
323,2020,2,2022,3,2457.95,14937.07
323,2020,3,2023,4,260.62,15197.69
323,2020,4,2024,5,142.85,15340.54
324,2020,0,2020,1,13088.17,13070.36
324,2020,1,2021,2,4978.68,18042.26
324,2020,2,2022,3,1743.2,19783.09
324,2020,3,2023,4,1563.57,21344.53
324,2020,4,2024,5,185.59,21529.86
325,2020,0,2020,1,19398.05,19398.05
325,2020,1,2021,2,7367.22,26765.27
325,2020,2,2022,3,3419.9,30185.17
325,2020,3,2023,4,2834.33,33019.5
325,2020,4,2024,5,0,33019.5
